season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day,month,year
2,0,0,1,23.78,27.275,53,0.0,67,2,5,6,1
2,0,0,1,22.96,26.515,60,6.0032,27,3,5,6,1
2,0,0,1,22.14,25.76,68,8.9981,8,4,5,6,1
2,0,0,1,22.14,25.76,68,7.0015,23,5,5,6,1
2,0,0,1,22.14,25.76,68,12.998,47,6,5,6,1
2,0,0,1,22.14,25.76,68,12.998,78,7,5,6,1
2,0,0,1,23.78,27.275,64,11.0014,204,8,5,6,1
2,0,0,1,24.6,30.305,60,6.0032,367,9,5,6,1
2,0,0,1,26.24,31.06,47,12.998,435,10,5,6,1
2,0,0,1,27.06,31.06,39,11.0014,566,11,5,6,1
2,0,0,1,27.88,31.82,41,7.0015,603,12,5,6,1
2,0,0,1,29.52,32.575,34,11.0014,617,13,5,6,1
2,0,0,1,29.52,32.575,37,15.0013,573,14,5,6,1
2,0,0,1,30.34,32.575,35,16.9979,583,15,5,6,1
2,0,0,2,29.52,32.575,37,7.0015,542,16,5,6,1
2,0,0,2,29.52,32.575,37,16.9979,593,17,5,6,1
2,0,0,2,29.52,32.575,37,15.0013,571,18,5,6,1
2,0,0,2,28.7,31.82,42,12.998,461,19,5,6,1
2,0,0,2,27.06,31.06,47,12.998,352,20,5,6,1
2,0,0,2,26.24,31.06,50,15.0013,290,21,5,6,1
2,0,0,1,25.42,31.06,53,19.9995,280,22,5,6,1
2,0,0,1,24.6,31.06,53,19.9995,183,23,5,6,1
2,0,0,1,22.96,26.515,56,8.9981,148,0,6,6,1
2,0,0,1,22.96,26.515,60,11.0014,88,1,6,6,1
2,0,0,1,22.96,26.515,56,6.0032,74,2,6,6,1
2,0,0,1,22.14,25.76,64,7.0015,28,3,6,6,1
2,0,0,1,22.14,25.76,64,6.0032,18,4,6,6,1
2,0,0,1,22.14,25.76,68,8.9981,17,5,6,6,1
2,0,0,1,21.32,25.0,72,7.0015,23,6,6,6,1
2,0,0,1,21.32,25.0,72,6.0032,48,7,6,6,1
2,0,0,1,22.96,26.515,68,16.9979,119,8,6,6,1
2,0,0,1,22.96,26.515,68,11.0014,274,9,6,6,1
2,0,0,1,23.78,27.275,64,0.0,436,10,6,6,1
2,0,0,1,25.42,31.06,57,7.0015,546,11,6,6,1
2,0,0,1,25.42,31.06,57,0.0,615,12,6,6,1
2,0,0,1,26.24,31.06,53,11.0014,614,13,6,6,1
2,0,0,1,26.24,31.06,53,0.0,582,14,6,6,1
2,0,0,1,27.06,31.06,50,15.0013,463,15,6,6,1
2,0,0,1,27.06,31.06,54,19.9995,580,16,6,6,1
2,0,0,1,26.24,31.06,57,15.0013,593,17,6,6,1
2,0,0,1,26.24,31.06,53,12.998,513,18,6,6,1
2,0,0,1,26.24,31.06,53,11.0014,390,19,6,6,1
2,0,0,1,25.42,31.06,57,12.998,302,20,6,6,1
2,0,0,1,25.42,31.06,57,12.998,246,21,6,6,1
2,0,0,1,24.6,30.305,60,12.998,153,22,6,6,1
2,0,0,1,23.78,27.275,64,12.998,108,23,6,6,1
2,0,1,1,22.96,26.515,73,16.9979,40,0,0,6,1
2,0,1,1,22.14,25.76,77,15.0013,14,1,0,6,1
2,0,1,1,22.14,25.76,77,15.0013,9,2,0,6,1
2,0,1,2,21.32,25.0,83,15.0013,4,3,0,6,1
2,0,1,2,22.14,25.76,77,12.998,9,4,0,6,1
2,0,1,3,21.32,25.0,83,8.9981,23,5,0,6,1
2,0,1,3,21.32,25.0,88,8.9981,37,6,0,6,1
2,0,1,3,21.32,25.0,94,15.0013,145,7,0,6,1
2,0,1,2,22.14,25.76,83,12.998,474,8,0,6,1
2,0,1,2,22.14,25.76,83,15.0013,250,9,0,6,1
2,0,1,3,22.14,25.76,88,7.0015,91,10,0,6,1
2,0,1,2,22.14,25.76,88,11.0014,121,11,0,6,1
2,0,1,3,22.96,26.515,78,8.9981,168,12,0,6,1
2,0,1,2,23.78,27.275,73,8.9981,225,13,0,6,1
2,0,1,2,23.78,27.275,68,12.998,219,14,0,6,1
2,0,1,2,24.6,29.545,69,12.998,237,15,0,6,1
2,0,1,2,24.6,29.545,73,12.998,332,16,0,6,1
2,0,1,2,24.6,29.545,73,12.998,723,17,0,6,1
2,0,1,2,25.42,30.305,69,11.0014,642,18,0,6,1
2,0,1,2,25.42,29.545,73,6.0032,463,19,0,6,1
2,0,1,2,25.42,29.545,73,8.9981,362,20,0,6,1
2,0,1,2,25.42,29.545,73,7.0015,273,21,0,6,1
2,0,1,2,25.42,29.545,73,11.0014,164,22,0,6,1
2,0,1,3,24.6,28.79,78,12.998,74,23,0,6,1
2,0,1,2,24.6,28.79,78,11.0014,35,0,1,6,1
2,0,1,2,24.6,28.79,78,11.0014,14,1,1,6,1
2,0,1,2,24.6,28.79,78,8.9981,15,2,1,6,1
2,0,1,2,24.6,28.79,78,7.0015,8,3,1,6,1
2,0,1,2,24.6,28.79,78,8.9981,10,4,1,6,1
2,0,1,2,24.6,28.79,78,12.998,37,5,1,6,1
2,0,1,2,24.6,28.79,78,7.0015,161,6,1,6,1
2,0,1,2,24.6,28.79,78,8.9981,480,7,1,6,1
2,0,1,2,24.6,28.79,78,11.0014,673,8,1,6,1
2,0,1,1,26.24,30.305,73,6.0032,328,9,1,6,1
2,0,1,1,26.24,30.305,73,6.0032,180,10,1,6,1
2,0,1,1,27.06,31.06,69,8.9981,230,11,1,6,1
2,0,1,1,28.7,32.575,65,6.0032,292,12,1,6,1
2,0,1,1,30.34,34.09,58,8.9981,272,13,1,6,1
2,0,1,1,31.16,35.605,58,7.0015,227,14,1,6,1
2,0,1,1,31.98,37.12,59,11.0014,259,15,1,6,1
2,0,1,1,32.8,37.88,55,15.0013,334,16,1,6,1
2,0,1,1,32.8,37.88,55,12.998,811,17,1,6,1
2,0,1,1,32.8,37.88,55,11.0014,795,18,1,6,1
2,0,1,1,32.8,38.635,59,15.0013,514,19,1,6,1
2,0,1,1,32.8,37.88,55,16.9979,458,20,1,6,1
2,0,1,1,31.16,35.605,62,11.0014,276,21,1,6,1
2,0,1,1,29.52,34.85,79,6.0032,291,22,1,6,1
2,0,1,1,29.52,34.85,79,8.9981,125,23,1,6,1
3,0,0,1,31.16,36.365,66,0.0,149,0,6,7,1
3,0,0,1,30.34,34.85,70,8.9981,93,1,6,7,1
3,0,0,1,29.52,34.85,74,6.0032,90,2,6,7,1
3,0,0,1,29.52,35.605,84,8.9981,33,3,6,7,1
3,0,0,1,28.7,33.335,79,12.998,4,4,6,7,1
3,0,0,1,27.88,31.82,79,7.0015,10,5,6,7,1
3,0,0,1,28.7,33.335,79,6.0032,27,6,6,7,1
3,0,0,1,30.34,34.85,70,0.0,50,7,6,7,1
3,0,0,1,31.98,37.12,62,7.0015,142,8,6,7,1
3,0,0,1,33.62,39.395,56,0.0,219,9,6,7,1
3,0,0,1,35.26,39.395,44,19.9995,366,10,6,7,1
3,0,0,1,36.08,40.15,39,15.0013,377,11,6,7,1
3,0,0,1,36.9,40.91,37,15.0013,433,12,6,7,1
3,0,0,1,37.72,41.665,33,16.9979,420,13,6,7,1
3,0,0,1,37.72,41.665,33,16.9979,444,14,6,7,1
3,0,0,1,36.9,40.91,37,19.0012,345,15,6,7,1
3,0,0,1,37.72,41.665,33,19.9995,313,16,6,7,1
3,0,0,1,37.72,40.15,26,19.9995,413,17,6,7,1
3,0,0,1,36.08,38.635,32,23.9994,370,18,6,7,1
3,0,0,1,34.44,37.12,39,8.9981,382,19,6,7,1
3,0,0,1,34.44,37.12,39,8.9981,332,20,6,7,1
3,0,0,1,34.44,37.12,39,8.9981,258,21,6,7,1
3,0,0,1,33.62,37.12,43,8.9981,151,22,6,7,1
3,0,0,3,31.98,35.605,52,11.0014,110,23,6,7,1
3,0,1,2,31.16,35.605,58,15.0013,43,0,0,7,1
3,0,1,2,31.16,35.605,58,12.998,17,1,0,7,1
3,0,1,2,30.34,33.335,51,16.9979,15,2,0,7,1
3,0,1,2,29.52,33.335,54,27.9993,5,3,0,7,1
3,0,1,2,29.52,33.335,54,19.9995,12,4,0,7,1
3,0,1,2,29.52,33.335,51,0.0,40,5,0,7,1
3,0,1,1,28.7,32.575,58,7.0015,136,6,0,7,1
3,0,1,1,30.34,33.335,51,7.0015,398,7,0,7,1
3,0,1,1,31.16,34.85,52,12.998,568,8,0,7,1
3,0,1,1,31.98,34.85,46,16.9979,295,9,0,7,1
3,0,1,1,32.8,36.365,43,16.9979,174,10,0,7,1
3,0,1,1,34.44,36.365,28,19.9995,201,11,0,7,1
3,0,1,1,34.44,36.365,32,12.998,257,12,0,7,1
3,0,1,1,35.26,37.88,34,15.0013,236,13,0,7,1
3,0,1,1,35.26,37.88,34,15.0013,230,14,0,7,1
3,0,1,1,34.44,37.12,36,12.998,234,15,0,7,1
3,0,1,1,34.44,37.12,36,19.0012,365,16,0,7,1
3,0,1,1,34.44,36.365,32,8.9981,747,17,0,7,1
3,0,1,1,34.44,36.365,32,11.0014,730,18,0,7,1
3,0,1,1,31.98,34.85,43,8.9981,581,19,0,7,1
3,0,1,1,31.98,34.85,43,8.9981,395,20,0,7,1
3,0,1,1,31.16,34.09,45,8.9981,258,21,0,7,1
3,0,1,1,30.34,33.335,51,11.0014,188,22,0,7,1
3,0,1,1,30.34,33.335,51,7.0015,102,23,0,7,1
3,0,1,1,29.52,33.335,54,0.0,53,0,1,7,1
3,0,1,1,29.52,33.335,58,0.0,14,1,1,7,1
3,0,1,1,29.52,33.335,58,0.0,10,2,1,7,1
3,0,1,1,28.7,32.575,65,8.9981,2,3,1,7,1
3,0,1,1,27.88,31.82,65,7.0015,6,4,1,7,1
3,0,1,1,28.7,32.575,61,0.0,35,5,1,7,1
3,0,1,1,28.7,32.575,65,8.9981,154,6,1,7,1
3,0,1,1,30.34,34.09,58,0.0,483,7,1,7,1
3,0,1,1,30.34,34.09,62,6.0032,646,8,1,7,1
3,0,1,1,32.8,37.12,49,11.0014,272,9,1,7,1
3,0,1,1,33.62,37.12,43,15.0013,209,10,1,7,1
3,0,1,1,35.26,37.88,34,12.998,217,11,1,7,1
3,0,1,1,36.08,37.88,28,12.998,272,12,1,7,1
3,0,1,1,36.9,38.635,25,8.9981,283,13,1,7,1
3,0,1,1,36.9,38.635,25,12.998,310,14,1,7,1
3,0,1,2,36.9,38.635,24,0.0,401,15,1,7,1
3,0,1,2,36.9,38.635,24,12.998,527,16,1,7,1
3,0,1,2,35.26,37.12,30,11.0014,722,17,1,7,1
3,0,1,2,35.26,37.12,30,0.0,627,18,1,7,1
3,0,1,2,34.44,37.12,36,8.9981,497,19,1,7,1
3,0,1,3,31.16,34.85,55,32.9975,376,20,1,7,1
3,0,1,2,28.7,32.575,70,19.0012,196,21,1,7,1
3,0,1,1,27.88,31.82,79,12.998,177,22,1,7,1
3,0,1,1,27.06,30.305,83,0.0,171,23,1,7,1
3,1,0,1,27.88,31.82,79,6.0032,159,0,2,7,1
3,1,0,1,27.88,31.82,74,0.0,123,1,2,7,1
3,1,0,1,27.06,30.305,83,8.9981,93,2,2,7,1
3,1,0,1,27.88,31.82,74,12.998,32,3,2,7,1
3,1,0,1,27.88,31.82,69,16.9979,16,4,2,7,1
3,1,0,1,27.06,31.06,69,0.0,19,5,2,7,1
3,1,0,1,27.06,31.06,69,0.0,32,6,2,7,1
3,1,0,1,27.88,31.82,65,0.0,72,7,2,7,1
3,1,0,1,28.7,32.575,61,7.0015,153,8,2,7,1
3,1,0,1,31.16,34.85,52,0.0,293,9,2,7,1
3,1,0,1,32.8,36.365,46,0.0,447,10,2,7,1
3,1,0,1,33.62,37.88,46,8.9981,485,11,2,7,1
3,1,0,1,35.26,39.395,41,15.0013,494,12,2,7,1
3,1,0,1,36.9,40.91,35,0.0,499,13,2,7,1
3,1,0,1,36.9,40.91,37,11.0014,547,14,2,7,1
3,1,0,1,37.72,42.425,35,19.9995,454,15,2,7,1
3,1,0,1,37.72,42.425,35,16.9979,389,16,2,7,1
3,1,0,1,37.72,42.425,35,19.9995,414,17,2,7,1
3,1,0,1,36.9,42.425,42,12.998,430,18,2,7,1
3,1,0,1,35.26,40.15,47,15.0013,432,19,2,7,1
3,1,0,1,35.26,40.15,47,15.0013,551,20,2,7,1
3,1,0,1,34.44,40.15,53,8.9981,584,21,2,7,1
3,1,0,1,33.62,39.395,56,15.0013,502,22,2,7,1
3,1,0,2,31.98,34.85,43,6.0032,183,23,2,7,1
3,0,1,1,30.34,33.335,51,7.0015,88,0,3,7,1
3,0,1,1,30.34,33.335,51,19.0012,30,1,3,7,1
3,0,1,1,30.34,33.335,51,0.0,18,2,3,7,1
3,0,1,1,29.52,33.335,54,12.998,7,3,3,7,1
3,0,1,1,29.52,33.335,58,0.0,7,4,3,7,1
3,0,1,1,29.52,34.09,62,0.0,29,5,3,7,1
3,0,1,1,29.52,33.335,58,0.0,133,6,3,7,1
3,0,1,1,31.16,34.85,55,0.0,343,7,3,7,1
3,0,1,1,32.8,37.12,49,8.9981,550,8,3,7,1
3,0,1,1,34.44,39.395,49,19.9995,293,9,3,7,1
3,0,1,1,35.26,39.395,44,23.9994,186,10,3,7,1
3,0,1,1,36.9,40.91,35,19.9995,244,11,3,7,1
3,0,1,1,36.9,40.91,35,23.9994,276,12,3,7,1
3,0,1,1,37.72,41.665,33,15.0013,310,13,3,7,1
3,0,1,1,37.72,41.665,33,22.0028,241,14,3,7,1
3,0,1,1,37.72,41.665,33,23.9994,254,15,3,7,1
3,0,1,1,37.72,41.665,33,16.9979,433,16,3,7,1
3,0,1,1,37.72,42.425,35,11.0014,689,17,3,7,1
3,0,1,2,36.9,41.665,39,22.0028,607,18,3,7,1
3,0,1,2,36.08,40.15,39,16.9979,503,19,3,7,1
3,0,1,2,35.26,39.395,41,15.0013,321,20,3,7,1
3,0,1,1,34.44,38.635,47,12.998,323,21,3,7,1
3,0,1,1,33.62,40.15,59,8.9981,225,22,3,7,1
3,0,1,1,32.8,37.88,55,11.0014,131,23,3,7,1
3,0,1,1,31.98,37.12,62,8.9981,102,0,4,7,1
3,0,1,1,31.98,36.365,55,15.0013,29,1,4,7,1
3,0,1,1,31.16,35.605,62,8.9981,17,2,4,7,1
3,0,1,2,30.34,34.85,70,12.998,7,3,4,7,1
3,0,1,1,30.34,34.85,66,15.0013,6,4,4,7,1
3,0,1,1,30.34,34.85,66,12.998,35,5,4,7,1
3,0,1,1,30.34,34.85,66,12.998,131,6,4,7,1
3,0,1,1,31.98,34.85,46,8.9981,353,7,4,7,1
3,0,1,1,32.8,35.605,41,11.0014,585,8,4,7,1
3,0,1,1,33.62,36.365,36,8.9981,304,9,4,7,1
3,0,1,1,35.26,37.12,30,0.0,210,10,4,7,1
3,0,1,1,34.44,36.365,32,6.0032,233,11,4,7,1
3,0,1,1,36.08,37.88,28,7.0015,331,12,4,7,1
3,0,1,1,36.9,39.395,27,7.0015,293,13,4,7,1
3,0,1,1,36.9,40.15,31,11.0014,275,14,4,7,1
3,0,1,1,37.72,40.91,29,12.998,285,15,4,7,1
3,0,1,1,37.72,40.91,29,7.0015,369,16,4,7,1
3,0,1,1,37.72,40.91,29,0.0,576,17,4,7,1
3,0,1,1,36.9,40.15,33,16.9979,560,18,4,7,1
3,0,1,1,36.08,39.395,35,15.0013,418,19,4,7,1
3,0,1,1,35.26,38.635,39,7.0015,336,20,4,7,1
3,0,1,1,33.62,38.635,52,8.9981,300,21,4,7,1
3,0,1,1,32.8,37.88,55,12.998,288,22,4,7,1
3,0,1,1,32.8,39.395,63,7.0015,164,23,4,7,1
3,0,0,1,31.98,37.88,66,8.9981,150,0,5,7,1
3,0,0,1,31.16,36.365,70,11.0014,71,1,5,7,1
3,0,0,1,31.16,37.12,72,11.0014,58,2,5,7,1
3,0,0,1,30.34,35.605,74,8.9981,31,3,5,7,1
3,0,0,1,30.34,35.605,74,11.0014,16,4,5,7,1
3,0,0,1,30.34,35.605,74,12.998,14,5,5,7,1
3,0,0,1,30.34,35.605,74,7.0015,31,6,5,7,1
3,0,0,1,31.98,37.88,66,7.0015,71,7,5,7,1
3,0,0,1,33.62,41.665,63,12.998,152,8,5,7,1
3,0,0,1,34.44,41.665,59,11.0014,256,9,5,7,1
3,0,0,1,37.72,43.18,37,15.0013,325,10,5,7,1
3,0,0,1,38.54,43.94,38,12.998,367,11,5,7,1
3,0,0,1,39.36,43.18,31,23.9994,342,12,5,7,1
3,0,0,2,39.36,43.18,31,16.9979,360,13,5,7,1
3,0,0,2,39.36,43.18,30,8.9981,308,14,5,7,1
3,0,0,1,39.36,42.425,26,0.0,306,15,5,7,1
3,0,0,1,41.0,43.18,19,11.0014,294,16,5,7,1
3,0,0,1,39.36,42.425,26,8.9981,279,17,5,7,1
3,0,0,1,38.54,41.665,29,6.0032,277,18,5,7,1
3,0,0,1,37.72,41.665,33,8.9981,287,19,5,7,1
3,0,0,1,36.9,40.91,37,11.0014,276,20,5,7,1
3,0,0,1,36.08,39.395,37,12.998,201,21,5,7,1
3,0,0,1,34.44,41.665,59,12.998,220,22,5,7,1
3,0,0,1,34.44,40.91,56,11.0014,148,23,5,7,1
3,0,0,1,33.62,39.395,56,8.9981,147,0,6,7,1
3,0,0,1,33.62,39.395,56,7.0015,124,1,6,7,1
3,0,0,1,33.62,38.635,52,7.0015,70,2,6,7,1
3,0,0,1,32.8,38.635,59,7.0015,35,3,6,7,1
3,0,0,1,31.98,37.88,66,7.0015,13,4,6,7,1
3,0,0,1,31.98,37.12,62,0.0,6,5,6,7,1
3,0,0,1,31.98,38.635,70,8.9981,21,6,6,7,1
3,0,0,1,32.8,40.15,66,0.0,52,7,6,7,1
3,0,0,1,34.44,40.15,53,8.9981,130,8,6,7,1
3,0,0,1,35.26,40.91,50,7.0015,242,9,6,7,1
3,0,0,1,36.9,43.18,45,0.0,319,10,6,7,1
3,0,0,1,37.72,44.695,42,19.9995,389,11,6,7,1
3,0,0,1,37.72,44.695,42,12.998,376,12,6,7,1
3,0,0,1,38.54,43.94,38,16.9979,337,13,6,7,1
3,0,0,1,39.36,45.455,36,11.0014,312,14,6,7,1
3,0,0,3,37.72,44.695,42,19.0012,298,15,6,7,1
3,0,0,2,32.8,40.15,66,15.0013,291,16,6,7,1
3,0,0,1,31.98,37.12,59,0.0,270,17,6,7,1
3,0,0,1,31.98,37.12,62,7.0015,253,18,6,7,1
3,0,0,1,31.98,37.12,62,11.0014,250,19,6,7,1
3,0,0,1,31.16,36.365,70,6.0032,285,20,6,7,1
3,0,0,1,31.16,36.365,70,8.9981,207,21,6,7,1
3,0,0,3,30.34,34.85,70,6.0032,122,22,6,7,1
3,0,0,3,27.88,31.82,83,6.0032,123,23,6,7,1
3,0,1,2,27.88,31.82,89,6.0032,39,0,0,7,1
3,0,1,3,28.7,33.335,89,7.0015,18,1,0,7,1
3,0,1,3,28.7,33.335,89,12.998,5,2,0,7,1
3,0,1,3,28.7,33.335,89,12.998,5,3,0,7,1
3,0,1,3,27.06,29.545,89,26.0027,2,4,0,7,1
3,0,1,2,27.06,30.305,83,15.0013,28,5,0,7,1
3,0,1,3,26.24,28.79,89,16.9979,92,6,0,7,1
3,0,1,3,27.06,30.305,83,15.0013,230,7,0,7,1
3,0,1,2,27.06,30.305,83,11.0014,455,8,0,7,1
3,0,1,2,27.06,30.305,83,11.0014,363,9,0,7,1
3,0,1,2,27.06,30.305,83,12.998,175,10,0,7,1
3,0,1,2,29.52,34.09,62,8.9981,216,11,0,7,1
3,0,1,2,30.34,34.09,58,8.9981,266,12,0,7,1
3,0,1,2,31.16,34.85,55,16.9979,255,13,0,7,1
3,0,1,2,30.34,34.09,55,16.9979,242,14,0,7,1
3,0,1,2,31.16,34.09,45,15.0013,280,15,0,7,1
3,0,1,1,31.98,34.85,40,19.0012,413,16,0,7,1
3,0,1,1,31.98,34.85,40,11.0014,849,17,0,7,1
3,0,1,1,31.16,34.09,48,8.9981,872,18,0,7,1
3,0,1,1,30.34,34.09,55,11.0014,631,19,0,7,1
3,0,1,2,30.34,34.09,55,7.0015,447,20,0,7,1
3,0,1,2,30.34,34.09,55,6.0032,331,21,0,7,1
3,0,1,2,29.52,33.335,58,7.0015,224,22,0,7,1
3,0,1,2,28.7,32.575,65,7.0015,131,23,0,7,1
3,0,1,1,28.7,32.575,70,6.0032,69,0,1,7,1
3,0,1,1,28.7,33.335,74,8.9981,15,1,1,7,1
3,0,1,1,28.7,33.335,74,8.9981,16,2,1,7,1
3,0,1,1,27.88,31.82,79,0.0,3,3,1,7,1
3,0,1,1,27.88,31.82,79,8.9981,4,4,1,7,1
3,0,1,1,27.06,30.305,83,8.9981,42,5,1,7,1
3,0,1,2,27.88,31.82,79,7.0015,187,6,1,7,1
3,0,1,2,28.7,33.335,74,7.0015,520,7,1,7,1
3,0,1,1,29.52,34.85,74,8.9981,649,8,1,7,1
3,0,1,1,30.34,34.85,66,8.9981,331,9,1,7,1
3,0,1,1,31.16,35.605,62,12.998,190,10,1,7,1
3,0,1,1,32.8,36.365,46,12.998,249,11,1,7,1
3,0,1,1,32.8,35.605,41,8.9981,272,12,1,7,1
3,0,1,1,33.62,36.365,38,12.998,280,13,1,7,1
3,0,1,1,33.62,36.365,38,11.0014,242,14,1,7,1
3,0,1,1,32.8,35.605,41,15.0013,265,15,1,7,1
3,0,1,1,32.8,36.365,43,15.0013,435,16,1,7,1
3,0,1,1,31.98,35.605,49,12.998,872,17,1,7,1
3,0,1,3,28.7,33.335,74,15.0013,819,18,1,7,1
3,0,1,3,28.7,33.335,74,15.0013,414,19,1,7,1
3,0,1,3,26.24,28.79,83,15.0013,84,20,1,7,1
3,0,1,3,26.24,28.79,89,7.0015,90,21,1,7,1
3,0,1,2,26.24,28.79,83,8.9981,139,22,1,7,1
3,0,1,2,26.24,28.79,89,7.0015,103,23,1,7,1
3,0,1,2,27.06,30.305,83,8.9981,44,0,2,7,1
3,0,1,1,26.24,28.79,89,0.0,14,1,2,7,1
3,0,1,1,26.24,28.79,89,0.0,5,2,2,7,1
3,0,1,1,26.24,28.79,89,8.9981,5,3,2,7,1
3,0,1,1,26.24,28.79,89,8.9981,7,4,2,7,1
3,0,1,1,26.24,28.79,89,0.0,41,5,2,7,1
3,0,1,1,26.24,28.79,89,8.9981,185,6,2,7,1
3,0,1,2,27.06,30.305,83,7.0015,497,7,2,7,1
3,0,1,2,27.88,31.82,79,11.0014,674,8,2,7,1
3,0,1,2,28.7,33.335,74,8.9981,328,9,2,7,1
3,0,1,2,29.52,34.09,62,8.9981,195,10,2,7,1
3,0,1,2,31.16,35.605,58,8.9981,229,11,2,7,1
3,0,1,2,31.98,34.85,43,0.0,292,12,2,7,1
3,0,1,2,32.8,35.605,42,11.0014,273,13,2,7,1
3,0,1,1,32.8,35.605,41,15.0013,241,14,2,7,1
3,0,1,1,32.8,35.605,41,16.9979,276,15,2,7,1
3,0,1,1,32.8,35.605,38,12.998,411,16,2,7,1
3,0,1,1,32.8,34.85,31,15.0013,830,17,2,7,1
3,0,1,1,31.98,34.09,38,16.9979,814,18,2,7,1
3,0,1,1,30.34,33.335,48,15.0013,633,19,2,7,1
3,0,1,1,30.34,33.335,51,11.0014,483,20,2,7,1
3,0,1,1,29.52,33.335,58,15.0013,391,21,2,7,1
3,0,1,1,29.52,33.335,58,16.9979,244,22,2,7,1
3,0,1,2,28.7,32.575,58,16.9979,152,23,2,7,1
3,0,1,2,27.88,31.82,61,0.0,56,0,3,7,1
3,0,1,2,27.06,31.06,61,0.0,21,1,3,7,1
3,0,1,2,27.06,31.06,65,6.0032,9,2,3,7,1
3,0,1,1,26.24,30.305,69,7.0015,10,3,3,7,1
3,0,1,1,26.24,30.305,73,7.0015,5,4,3,7,1
3,0,1,1,25.42,29.545,73,7.0015,44,5,3,7,1
3,0,1,1,26.24,30.305,73,6.0032,178,6,3,7,1
3,0,1,1,26.24,30.305,73,8.9981,512,7,3,7,1
3,0,1,1,27.88,31.82,65,8.9981,702,8,3,7,1
3,0,1,1,29.52,33.335,58,7.0015,327,9,3,7,1
3,0,1,1,30.34,33.335,48,11.0014,214,10,3,7,1
3,0,1,1,31.16,34.09,45,7.0015,215,11,3,7,1
3,0,1,1,31.98,34.09,35,8.9981,292,12,3,7,1
3,0,1,1,32.8,34.85,33,15.0013,277,13,3,7,1
3,0,1,1,31.98,34.09,33,15.0013,209,14,3,7,1
3,0,1,1,32.8,35.605,36,12.998,271,15,3,7,1
3,0,1,1,32.8,35.605,36,12.998,439,16,3,7,1
3,0,1,1,31.16,34.09,43,15.0013,795,17,3,7,1
3,0,1,1,31.16,34.09,45,8.9981,825,18,3,7,1
3,0,1,1,30.34,33.335,48,15.0013,629,19,3,7,1
3,0,1,1,30.34,33.335,48,15.0013,514,20,3,7,1
3,0,1,1,29.52,33.335,48,15.0013,373,21,3,7,1
3,0,1,1,29.52,33.335,51,11.0014,318,22,3,7,1
3,0,1,2,28.7,32.575,51,15.0013,211,23,3,7,1
3,0,1,2,28.7,32.575,54,11.0014,95,0,4,7,1
3,0,1,2,27.88,31.82,54,7.0015,59,1,4,7,1
3,0,1,2,27.06,31.06,61,6.0032,17,2,4,7,1
3,0,1,2,27.88,31.82,61,0.0,9,3,4,7,1
3,0,1,2,27.06,31.06,61,0.0,11,4,4,7,1
3,0,1,2,27.06,31.82,56,6.0032,34,5,4,7,1
3,0,1,2,28.7,32.575,54,0.0,127,6,4,7,1
3,0,1,2,28.7,32.575,54,0.0,380,7,4,7,1
3,0,1,2,28.7,32.575,54,0.0,713,8,4,7,1
3,0,1,2,29.52,33.335,51,0.0,414,9,4,7,1
3,0,1,2,30.34,33.335,48,0.0,268,10,4,7,1
3,0,1,2,31.16,34.09,45,8.9981,288,11,4,7,1
3,0,1,2,31.16,34.09,40,7.0015,379,12,4,7,1
3,0,1,2,32.8,35.605,38,8.9981,374,13,4,7,1
3,0,1,2,32.8,35.605,38,0.0,369,14,4,7,1
3,0,1,2,32.8,35.605,36,7.0015,353,15,4,7,1
3,0,1,2,32.8,35.605,36,15.0013,492,16,4,7,1
3,0,1,2,32.8,35.605,36,11.0014,835,17,4,7,1
3,0,1,1,31.98,34.85,46,12.998,631,18,4,7,1
3,0,1,1,30.34,33.335,51,11.0014,488,19,4,7,1
3,0,1,1,30.34,33.335,48,8.9981,389,20,4,7,1
3,0,1,1,29.52,33.335,54,0.0,299,21,4,7,1
3,0,1,1,30.34,33.335,45,0.0,263,22,4,7,1
3,0,1,2,29.52,32.575,45,8.9981,212,23,4,7,1
3,0,0,2,29.52,33.335,48,6.0032,191,0,5,7,1
3,0,0,2,28.7,32.575,51,7.0015,118,1,5,7,1
3,0,0,2,28.7,32.575,54,7.0015,101,2,5,7,1
3,0,0,2,28.7,32.575,54,7.0015,40,3,5,7,1
3,0,0,3,27.06,31.06,61,7.0015,9,4,5,7,1
3,0,0,2,26.24,30.305,73,7.0015,5,5,5,7,1
3,0,0,2,26.24,29.545,78,6.0032,35,6,5,7,1
3,0,0,1,26.24,29.545,78,19.0012,48,7,5,7,1
3,0,0,1,25.42,29.545,78,19.0012,151,8,5,7,1
3,0,0,1,27.06,31.06,74,12.998,282,9,5,7,1
3,0,0,2,29.52,34.09,70,6.0032,401,10,5,7,1
3,0,0,2,29.52,34.09,70,7.0015,439,11,5,7,1
3,0,0,2,30.34,34.85,66,6.0032,499,12,5,7,1
3,0,0,2,31.16,35.605,62,6.0032,591,13,5,7,1
3,0,0,1,32.8,37.88,55,7.0015,632,14,5,7,1
3,0,0,1,32.8,37.88,55,11.0014,560,15,5,7,1
3,0,0,2,29.52,34.85,79,23.9994,566,16,5,7,1
3,0,0,3,28.7,33.335,79,11.0014,458,17,5,7,1
3,0,0,1,29.52,34.85,79,8.9981,351,18,5,7,1
3,0,0,1,29.52,35.605,84,6.0032,431,19,5,7,1
